,id,parent,name,tag,typecode,biz_type,lng,lat,citycode,adcode,shopinfo,gridcode,navi_poiid,entrance_lng,entrance_lat,business_area,exit_lng,exit_lat,indoor_map,indoor_cpid,indoor_floor,indoor_truefloor,indoor_cmsid,biz_rating,biz_cost
789950,B0FFHVWNLA,B0FFG4LQH4,圆通速递,,070500,,116.42088869558799,39.911625309588,10,110101,0,5916639410,,116.81331140306999,40.3730125885787,建国门,,,0,,,,,,
789957,B0FFI1I1RP,,杨芳货运,,070500,,116.431907953087,39.9149318990056,10,110105,0,5916639520,,,,,,,0,,,,,,
789961,B0FFI6HZH0,,KAPrO 398,,070500,,116.431686470963,39.9157255773706,10,110105,0,5916730500,J50F002020_681345,,,,,,0,,,,,,
789966,B0FFH99JH1,B0FFG4VYTL,天天快递(朝外二条),,070500,,116.43169848482799,39.9157785906971,10,110105,0,5916730500,,,,,,,0,,,,,,
789970,B0FFHUKULP,,EMS速递物流营业中心,,070500,,116.430418872932,39.9115411478774,10,110105,0,5916639412,,,,建外大街,,,0,,,,,,
789976,B0FFJKCTRE,,圆通速递,,070500,,116.43170049705601,39.9157095962238,10,110105,0,5916730500,,,,,,,0,,,,,,
789984,B0FFH4BDDF,,KAPTO 9811,,070500,,116.432253627114,39.914351377371396,10,110105,0,5916639520,,,,,,,0,,,,,,
790010,B0FFH14KDM,B000A7ZR2Y,现代之路跨境电商物流中俄快递,,070500,,116.430666710973,39.9160342654407,10,110105,0,5916730402,,,,,,,0,,,,,,
790018,B000AA0NQD,,北京茂林盛材国际物流,,070500,,116.43181546901,39.9174836707072,10,110105,0,5916730500,J50F001020_296119,,,,,,0,,,,,3.5,
790023,B0FFGOCQV8,B000A4A8A1,北京维佳莫斯科速运,,070500,,116.430944839011,39.910811837936,10,110105,0,5916639412,,,,建外大街,,,0,,,,,,
790024,B0FFHDASE1,B0FFG4VHN5,ENS速递物流有限公司,,070500,,116.42131742410801,39.9175544136975,10,110101,0,5916730400,,,,朝阳门,,,0,,,,,,
790075,B000A7Q1J5,B000A40752,北京莫斯科货运公司,,070500,,116.43080728177601,39.9133855542558,10,110105,0,5916639422,J50F002020_476686,116.82413579213899,39.72395937075621,建国门,,,0,,,,,,
790078,B000A7OR41,B000A40752,大唐环宇国际货运咨询服务有限公司,,070500,,116.43080728177601,39.9133855542558,10,110105,0,5916639422,J50F002020_476768,116.828928157562,39.743145622114,建国门,,,0,,,,,,
790097,B000A7RJ1O,,北京鑫兆中运输服务有限责任公司,,070500,,116.43182650608,39.9173416910441,10,110105,0,5916730500,J50F001020_13936,,,,,,0,,,,,,
792739,B000A7N2E4,B0FFG4VIGZ,百世快递(仓南胡同),,070500,,116.42104904275101,39.9260068391143,10,110101,0,5916731400,J50F001020_4155,,,东四,,,0,,,,,,
792813,B0FFJHBLVZ,B0FFF5W9A8,丰巢提货柜,,070500,,116.432456607087,39.9251641944327,10,110105,0,5916731500,,,,朝外,,,0,,,,,,
792822,B0FFI8P6WM,,速递易柜,,070500,,116.431738345269,39.9252732466849,10,110105,0,5916731500,,,,朝外,,,0,,,,,,
792828,B0FFK2TFAY,,北京联邦快递(朝阳代理处),,070500,,116.432283516949,39.9234890341451,10,110105,0,5916730520,,,,朝外,,,0,,,,,,
792830,B0FFHGRJVL,,北京联邦国际快递(朝阳门店),,070500,,116.43250490305701,39.9235053270223,10,110105,0,5916730520,,116.863080270166,40.3771972971794,朝外,,,0,,,,,,
792843,B000A7CB8A,B0FFHON7MR,中工美国际货物运输代理有限责任公司(蓝筹名座A座),,070500,,116.431662120823,39.9260091176565,10,110105,0,5916731500,J50F001020_430298,116.860554116797,40.3695104181628,东四,,,0,,,,,,
792864,B000A7C9GT,B0FFHON7MR,北京中海航国际货运代理有限公司,,070500,,116.431662120823,39.9260091176565,10,110105,0,5916731500,J50F001020_488921,116.867543025683,40.38039836609021,东四,,,0,,,,,,
792911,B0FFIPER62,,成晟园通快递公司,,070500,,116.42653988535801,39.91951532387571,10,110101,0,5916730411,,,,朝阳门,,,0,,,,,,
792959,B0FFJJ8ZDV,B000A8WBVV,北京大成货运代理有限公司大成宠物空运,,070500,,116.42531433326,39.91824309690671,10,110101,0,5916730411,,,,朝阳门,,,0,,,,,,
793004,B0FFI6WBDZ,B000A8VXGR,丰巢自提柜,,070500,,116.431695918668,39.9201944019306,10,110105,0,5916730510,,,,,,,0,,,,,3.5,
793014,B0FFIA59GT,,722 NHHA KAPrO,,070500,,116.43103705258899,39.91820964036661,10,110105,0,5916730412,,,,,,,0,,,,,,
793058,B0FFFW4HOR,B000A3E4E7,DHL快递(联合大厦店),,070500,,116.43245106807699,39.9214643400007,10,110105,0,5916730520,,,,朝外,,,0,,,,,,
793111,B0FFG96EGO,B000A9NMNH,北京天威货运服务有限公司(秀水河胡同),,070500,,116.43139972513501,39.9177401226779,10,110105,0,5916730500,J50F001020_669512,116.89017947977,40.3539997326453,,,,0,,,,,,
795806,B000A85PUM,B0FFHL6E0G,顺丰速运(南门仓胡同店),,070500,,116.422040962077,39.9277736097134,10,110101,0,5916731410,J50F001020_250782,,,东四,,,0,,,,,3.5,20.0
795816,B0FFFAHNSX,B000A8ZG7G,五矿广场速递中心,,070500,,116.426981169201,39.9301453634067,10,110101,0,5916731421,,117.106356959172,40.1532830899945,东四,,,0,,,,,,
795818,B000A7X1BE,B000A8ZI46,诺艾尔集团,,070500,,116.424688813721,39.931405927046,10,110101,0,5916731421,J50F001020_3753,117.100179684921,40.1526699915149,东四,,,0,,,,,,
795823,B0FFH9DTYH,B000A8ZIH2,深圳物流,,070500,,116.42682998033399,39.929903208793604,10,110101,0,5916731421,,,,东四,,,0,,,,,,
795824,B0FFH91T3B,B000A8ZIH2,中海油能源物流,,070500,,116.42683098178499,39.9299032098795,10,110101,0,5916731421,,,,东四,,,0,,,,,,
795825,B0FFHCGMK1,B000A8ZIH2,海能发物流公司,,070500,,116.42682998033399,39.929903208793604,10,110101,0,5916731421,,,,东四,,,0,,,,,,
795861,B0FFGOFLN5,B000A80FWM,百世汇通,,070500,,116.429845687267,39.9292287056351,10,110101,0,5916731422,,,,东四,,,0,,,,,,
795869,B000A7RQ5Q,B000A7OZT3,伟士德诚运输(上海)有限公司(北京分公司),,070500,,116.429853622293,39.9298396904311,10,110101,0,5916731422,J50F001020_19883,117.101453129934,40.1709104019754,东四,,,0,,,,,3.0,
795872,B0FFJ3IY63,B000A7OZT3,吉布达伟士物流,,070500,,116.42984960166599,39.92995068102871,10,110101,0,5916731422,,,,东四,,,0,,,,,,
795890,B0FFI84YI5,B000A80FWM,百事快递,,070500,,116.43026740427601,39.928985232287204,10,110101,0,5916731412,,,,东四,,,0,,,,,,
795997,B0FFGCRR6Y,B0FFG4VGQX,EMS全球邮政特快专递(华普花园站),,070500,,116.426357678804,39.93479550372661,10,110101,0,5916732401,,,,东四,,,0,,,,,5.0,
796026,B000A80WC0,B000A7QISO,航锦通程国际货运代理有限公司,,070500,,116.429628650205,39.9267765428204,10,110105,0,5916731412,J50F001020_19639,117.11289511924,40.133168049797,东四,,,0,,,,,,
796045,B000AA1LEO,,北京兄弟四海物流有限公司(东四十条店),,070500,,116.424899914832,39.9328250795861,10,110101,0,5916732401,,,,东四,,,0,,,,,,
799163,B0FFHYF5VT,,联邦快递(朝阳区店)(装修中),,070500,,116.43196469301,39.9413188933724,10,110101,1,5916733500,,,,,,,0,,,,,,
799186,B0FFHOKRMM,,外卖快递,,070500,,116.425293756239,39.9382492585694,10,110101,0,5916732421,,,,东四,,,0,,,,,,
799364,B000A80V29,B000A3D410,大安国际物流(北京)有限公司,,070500,,116.430509521564,39.9390451268727,10,110101,0,5916732422,J50F001020_430352,,,东四,,,0,,,,,3.0,
799380,B0FFFZXY5I,B000A3D410,布林克国际货运(上海)有限公司,,070500,,116.43050851991,39.939045125625796,10,110101,0,5916732422,J50F001020_430296,,,东四,,,0,,,,,,
801688,B0FFJIQNL2,B0FFF83CPI,丰巢快递柜,,070500,,116.424430194669,39.9492659595372,10,110105,0,5916734401,,,,和平里,,,0,,,,,,
801717,B0FFIK3B0Z,B0FFG4VWRS,丰巢自提柜,,070500,,116.430840002313,39.9474302073695,10,110101,0,5916733422,,,,,,,0,,,,,,
801731,B0FFJOIWJV,B0FFGAMS0H,圆通速递,,070500,,116.43136630231399,39.952032694137,10,110105,0,5916734510,,,,柳芳,,,0,,,,,,
801752,B0FFGODHAF,,丰巢快递柜,,070500,,116.43220704359,39.9497238782149,10,110101,0,5916734500,,,,柳芳,,,0,,,,,,
801756,B0FFK22I0I,,北京捷航国际货运代理有限公司,,070500,,116.42698917144399,39.9537574306039,10,110105,0,5916734411,,,,和平里,,,0,,,,,,
803186,B0FFHFRP7Z,B000A810XN,北京海峡物流有限公司,,070500,,116.42704173118099,39.9578113280981,10,110105,0,5916735401,,,,柳芳,,,0,,,,,5.0,
803211,B0FFI5DN5G,B0FFG37EQV,E栈快递柜,,070500,,116.426735061196,39.9595709253272,10,110105,0,5916735401,,,,柳芳,,,0,,,,,,
803219,B0FFIVW7NI,,丰巢智能柜,,070500,,116.422809804461,39.9597050206444,10,110105,0,5916735400,,,,和平里,,,0,,,,,3.5,
803227,B000AA4AHG,B000A810XN,新加坡飞茂环球物流有限公司,,070500,,116.428091323408,39.95759250882861,10,110105,0,5916735402,,,,柳芳,,,0,,,,,,
803243,B0FFIYE2TH,B0FFH177WB,丰巢智能柜,,070500,,116.429442668573,39.9556971636123,10,110105,0,5916734422,,,,国展,,,0,,,,,,
803256,B0FFK0TP51,B0FFF51GSO,三元牛奶发邮政快递,,070500,,116.430710117783,39.9605195273643,10,110105,0,5916735412,,,,柳芳,,,0,,,,,,
803258,B0FFIDB9MS,B0FFG2UPUO,蜂巢快递柜,,070500,,116.42856126773898,39.9558341186289,10,110105,0,5916734422,,,,柳芳,,,0,,,,,,
803261,B0FFIALIT4,B000A9NNCJ,E栈自提柜,,070500,,116.432250086141,39.9578286150734,10,110105,0,5916735500,,,,柳芳,,,0,,,,,,
803265,B0FFK1TODT,B0FFK3HC4F,北京世联行国际货运代理有限公司,,070500,,116.424803193944,39.9609878649109,10,110105,0,5916735411,,,,和平里,,,0,,,,,,
805244,B0FFILA4ZZ,B0FFFCPOXZ,申通快递,,070500,,116.426578864158,39.9671904557421,10,110105,0,5916736401,,,,和平里,,,0,,,,,3.0,
805252,B0FFIRBJAG,B000A9EA2O,丰巢自提柜,,070500,,116.427957917603,39.967028984096295,10,110105,0,5916736402,,,,,,,0,,,,,,
805276,B0FFI71OEP,,丰巢快递柜,,070500,,116.42937913618401,39.9669216439369,10,110105,0,5916736402,,,,,,,0,,,,,,
805298,B0FFK02NXB,,NF物流北京,,070500,,116.431885354916,39.966441796050795,10,110105,0,5916736500,,,,,,,0,,,,,,
807036,B0FFH5P6UA,,菜鸟驿站(全家芍药居二店),,070500,,116.426816087609,39.9759563618621,10,110105,0,5916737401,,,,太阳宫村,,,0,,,,,,
807058,B0FFI9PVHY,,全峰快递,,070500,,116.42488465925301,39.973866434733296,10,110105,0,5916737401,,,,太阳宫村,,,0,,,,,,
807064,B0FFG73DA5,,圆通速递,,070500,,116.429293449074,39.979079055405606,10,110105,0,5916737412,J50F001020_374782,,,太阳宫村,,,0,,,,,,
807067,B0FFF3LFZA,,中通速递(芍药居九号院西),,070500,,116.429674055753,39.979086511987,10,110105,0,5916737412,J50F001020_374780,,,太阳宫村,,,0,,,,,,
807069,B0FFH14BG7,B0FFFA1WDF,DHL(北京服装学院店),,070500,,116.4263056227,39.9738598984352,10,110105,0,5916737401,,,,太阳宫村,,,0,,,,,,
807077,B0FFJGZING,,丰巢快递柜,,070500,,116.43185797265,39.976911342482296,10,110105,0,5916737510,,,,太阳宫村,,,0,,,,,,
807092,B0FFI73R3A,,丰巢自提柜,,070500,,116.43037501927,39.9804683139576,10,110105,0,5916737422,,,,太阳宫村,,,0,,,,,,
807100,B0FFGHD03U,,菜鸟驿站(芍药居康达健商店),,070500,,116.42592933246,39.9798092628506,10,110105,0,5916737421,,,,太阳宫村,,,0,,,,,,
807105,B0FFG73CC5,B0FFIVS29W,北京服装学院后勤服务中心运输服务部,,070500,,116.42592332937402,39.971934572882795,10,110105,0,5916736421,J50F001020_374796,,,太阳宫村,,,0,,,,,,
807117,B000AA1CJM,,中铁物流集团(北土城东路),,070500,,116.422324219543,39.9753439646654,10,110105,0,5916737400,J50F001020_370370,,,太阳宫村,,,0,,,,,,
808765,B0FFFOVV6Z,B0FFFCSRR6,顺丰速运(育慧南路),,070500,,116.42541799221,39.9847555331797,10,110105,0,5916738411,,,,太阳宫村,,,0,,,,,3.5,20.0
808787,B0FFICT5BO,,扬子江快运航空,,070500,,116.423909837956,39.98592499420121,10,110105,0,5916738411,,,,小关,,,0,,,,,,
808852,B0FFG8RM3H,,鲜花速递北京,,070500,,116.42777262457399,39.9828081415239,10,110105,0,5916738402,,,,太阳宫村,,,0,,,,,,
808865,B0FFIA7TF3,,中通门店,,070500,,116.427304974084,39.9824476345498,10,110105,0,5916738402,,,,太阳宫村,,,0,,,,,,
808880,B0FFJGPY49,,驭丰速运,,070500,,116.426710122439,39.98231599023811,10,110105,0,5916738401,,,,太阳宫村,,,0,,,,,,
808896,B0FFIDBLG2,B0FFFH5FSU,丰巢快递柜,,070500,,116.421590079132,39.9854069195115,10,110105,0,5916738410,,,,小关,,,0,,,,,,
808906,B0FFGKM6CH,,DHL快递(对外经贸大学店),,070500,,116.423270641654,39.9811115891578,10,110105,0,5916737421,,,,小关,,,0,,,,,,
808918,B0FFI73R26,B000A9NMZ5,丰巢智能柜,,070500,,116.43078841566002,39.9827287380281,10,110105,0,5916738402,,,,太阳宫村,,,0,,,,,,
808929,B0FFIA7UVO,B0FFFCSRRU,E栈快递柜,,070500,,116.43205646840799,39.9835583326455,10,110105,0,5916738500,,,,太阳宫村,,,0,,,,,,
808938,B0FFIUDQAK,B0FFFCZO6C,京东物流(北京安苑里配送站),,070500,,116.43139453086599,39.9819895378661,10,110105,0,5916738500,,,,太阳宫村,,,0,,,,,,
808945,B0FFGXP4PC,B0FFFCZO6C,1号店(芍药居配送站),,070500,,116.43131740765301,39.9819284415272,10,110105,0,5916737520,J50F001020_613245,,,太阳宫村,,,0,,,,,,
811110,B0FFIWQ1D0,B0FFG96FVQ,丰巢自提柜,,070500,,116.43062298386101,39.9917911571484,10,110105,0,5916739402,,,,,,,0,,,,,,
811111,B0FFIN6ABV,B0FFG96FVQ,丰巢快递柜,,070500,,116.4306219822,39.9917911558967,10,110105,0,5916739402,,,,,,,0,,,,,,
811125,B0FFHTYTMR,,宅急送(小营营业厅),,070500,,116.420885721187,39.9975848225735,10,110105,0,5916739420,,,,,,,0,,,,,,
811138,B0FFJ41KLI,B0FFHDSH35,北京联合大学快递服务中心,,070500,,116.42082151176201,39.9908410536904,10,110105,0,5916739400,,,,惠新,,,0,,,,,,
811147,B0FFJHJHBN,B0FFF8W081,近邻宝快递柜,,070500,,116.42181873996799,39.990142920044,10,110105,0,5916738420,,,,惠新,,,0,,,,,,
811867,B0FFI4DIA7,,安能快递,,070500,,116.42098550089199,40.000181793642994,10,110105,0,6016030400,,,,,,,0,,,,,,
813092,B0FFK8EJ0P,,速递易,,070500,,116.43214861361099,40.022835738162996,10,110105,0,6016032520,,,,来广营,,,0,,,,,,
813102,B0FFI997KC,,青鸟物流,,070500,,116.43214824543,40.0257116002013,10,110105,0,6016033500,,,,来广营,,,0,,,,,,
813696,B0FFHNWIZR,B000A9O0ZH,菜鸟驿站(北京润宇超市),,070500,,116.42993256844,40.0331334269242,10,110105,0,6016034402,,,,来广营,,,0,,,,,,
813706,B0FFK85LFF,B0FFF7RTM6,韵达快递,,070500,,116.423017554947,40.0340599929444,10,110105,0,6016034401,,,,来广营,,,0,,,,,,
813754,B0FFH5P6VS,B0FFI1ENKA,菜鸟驿站(筑华年3号楼1单元101超市),,070500,,116.421401572486,40.034568546268794,10,110105,0,6016034400,,,,来广营,,,0,,,,,,
814945,B0FFHGZ0WG,,菜鸟驿站(全家清河营店),,070500,,116.425314978235,40.0463115744286,10,110105,0,6016035421,,,,来广营,,,0,,,,,,
814990,B0FFG8E844,B0FFH14K8N,速递易,,070500,,116.423887092148,40.0462441704647,10,110105,0,6016035421,,,,来广营,,,0,,,,,,
815020,B0FFJKXJY4,B0FFFCQSE9,中邮速递易,,070500,,116.43187475071501,40.049328027418106,10,110105,0,6016036500,,,,来广营,,,0,,,,,,
815556,B0FFI7XQBB,B0FFIVEKNI,丰巢自提柜,,070500,,116.432332990763,40.053686386181504,10,110105,0,6016036510,,,,来广营,,,0,,,,,,
816131,B0FFHMRKEH,B0FFGYG1S3,菜鸟驿站(公园里超市),,070500,,116.426183324106,40.0686511803185,10,110114,0,6016038411,,,,东小口,,,0,,,,,,
816140,B000A87C8A,B000A9QFUM,宅急送(北京天通苑营业厅),,070500,,116.422644285716,40.0638030177658,10,110114,0,6016037420,K50F048020_255888,,,东小口,,,0,,,,,,
816147,B0FFH5QEE9,B0FFK54LPT,菜鸟驿站(子建烟酒),,070500,,116.42311070337601,40.0650213681559,10,110114,0,6016037421,,,,东小口,,,0,,,,,,
816155,B0FFHRMER7,,菜鸟驿站(百旺生活超市),,070500,,116.427776272366,40.0637942150036,10,110114,0,6016037422,,,,东小口,,,0,,,,,,
816183,B0FFFAGY8P,B0FFG4VST8,德邦物流(龙德广场营业部),,070500,,116.42134683896002,40.0632119248069,10,110114,0,6016037420,K50F048020_501729,,,东小口,,,0,,,,,3.0,
816186,B0FFIQZNS1,B000A9NV1Z,丰巢自提柜,,070500,,116.42074889840401,40.0652873047546,10,110114,0,6016038400,,,,东小口,,,0,,,,,,
816192,B0FFI7ICAW,,丰巢快递柜,,070500,,116.42550431955799,40.0690884464217,10,110114,0,6016038411,,,,东小口,,,0,,,,,,
816264,B0FFJI9BZ2,,近邻宝快递柜,,070500,,116.422674309591,40.0639020388052,10,110114,0,6016037420,,,,东小口,,,0,,,,,,
817373,B0FFIKDW18,,菜鸟驿站(鑫鑫超市),,070500,,116.431107180319,40.0747865207654,10,110114,0,6016039401,,,,东小口,,,0,,,,,,
817385,B0FFHG6S4N,,菜鸟驿站(生活超市),,070500,,116.431894076958,40.0782833051952,10,110114,0,6016039510,,,,,,,0,,,,,,
817969,B0FFH16UW0,,韵达快递,,070500,,116.430721612827,40.0819735583322,10,110114,0,6016130402,,,,北七家,,,0,,,,,,
818168,B0FFI1X691,B000A9UWO6,京东自提点,,070500,,116.427603084819,40.10222239051871,10,110114,0,6016132412,,,,北七家,,,0,,,,,,
818176,B0FFJBTPN3,B000A9UUO2,不选择驿站投递,,070500,,116.430553938736,40.1006560008597,10,110114,0,6016132402,,,,北七家,,,0,,,,,,
818177,B0FFIKDBOM,B000A9QCQJ,菜鸟驿站(名佳花园四区2号楼益家多超市),,070500,,116.420992510513,40.1015940134484,10,110114,0,6016132410,,,,北七家,,,0,,,,,,
818481,B0FFIYVJ6B,,安能物流,,070500,,116.42326720803699,40.1249240578555,10,110114,0,6016135401,,,,北七家,,,0,,,,,,
818828,B000A8UFZU,,圆通速递(八仙庄南大街),,070500,,116.422912975136,40.131087165997,10,110114,0,6016135421,K50F047020_7783,,,北七家,,,0,,,,,,
818830,B0FFG96TME,,天天快递(科技园营业厅),,070500,,116.42326146110001,40.1306775244134,10,110114,0,6016135421,,,,北七家,,,0,,,,,,
818836,B0FFHCE603,,菜鸟驿站(信诚电脑家电维修中心),,070500,,116.425349987618,40.1323373995797,10,110114,0,6016136401,,,,北七家,,,0,,,,,,
818837,B0FFI04DYD,,中通快递,,070500,,116.422544385212,40.1321687315885,10,110114,0,6016136400,,,,北七家,,,0,,,,,,
818842,B0FFIMX7CN,,韵达快递,,070500,,116.426895031616,40.1256466454894,10,110114,0,6016135401,,,,北七家,,,0,,,,,,
818844,B0FFIY06HZ,,优速物流,,070500,,116.431320082238,40.1329332079169,10,110114,0,6016136500,,,,北七家,,,0,,,,,,
819056,B0FFH5Q9FF,,菜鸟驿站(北京市商业学校),,070500,,116.42174732530898,40.140881186574795,10,110114,0,6016137400,,,,北七家,,,0,,,,,,
819290,B0FFGS2F8E,,北京市蒙伊通运输服务有限公司,,070500,,116.427678966416,40.20508718532221,10,110114,0,6016234422,K50F046020_18839,,,,,,0,,,,,,
819417,B0FFHDQPYT,,菜鸟驿站(辛庄村280号华运物联),,070500,,116.42977880630501,40.223976698354896,10,110114,0,6016237402,,,,兴寿,,,0,,,,,,
819513,B0FFH5QFCN,,菜鸟驿站(春节家电维修),,070500,,116.424479883225,40.2327014228857,10,110114,0,6016238401,,,,兴寿,,,0,,,,,,
819720,B0FFH5PJPO,,菜鸟驿站(振岭小卖部102604011),,070500,,116.438702671263,39.5357981388255,10,110115,0,5916234511,,,,,,,0,,,,,,
819769,B0FFF5I97A,,圆通快递,,070500,,116.438948668522,39.5559208229873,10,110115,0,5916236521,,,,,,,0,,,,,,
819825,B0FFH5PJPP,,菜鸟驿站(安定晓军副食商店102607004),,070500,,116.443235001278,39.5965397207126,10,110115,0,5916331522,,,,,,,0,,,,,,
820115,B0FFH7SPKK,,菜鸟驿站(世纪华联超市大张本中通门市),,070500,,116.43535815175801,39.70213814830221,10,110115,0,5916434510,,,,,,,0,,,,,,
820177,B000A87Z0Y,,北京延邦物流有限公司,,070500,,116.44236621882901,39.72245355792821,10,110115,0,5916436522,J50F004020_957,,,,,,0,,,,,,
820229,B0FFHYHGGI,,久隆物流,,070500,,116.432857106098,39.729466987132,10,110115,0,5916437520,,,,,,,0,,,,,,
820231,B0FFHOB7Y6,,安快物流,,070500,,116.43279803864901,39.7291719443537,10,110115,0,5916437510,,,,,,,0,,,,,,
820304,B0FFG8E9DL,,茵克拉芙物流,,070500,,116.441651531246,39.74692937625829,10,110115,0,5916439522,,,,,,,0,,,,,,
820678,B0FFJLW6HF,,中通北京大兴南区营业部,,070500,,116.432902238811,39.7765689390089,10,110115,0,5916533510,,,,旧宫,,,0,,,,,,
820679,B0FFFADYLI,,北京亚鑫公铁快运公司,,070500,,116.432939311423,39.77651599397071,10,110115,0,5916533510,J50F003020_296034,,,旧宫,,,0,,,,,,
820681,B0FFFADYLK,B000A9EGDC,中通速递(北京大兴南区营业部),,070500,,116.432965351572,39.7765650245247,10,110115,0,5916533510,J50F003020_331118,,,旧宫,,,0,,,,,1.7,
820721,B000A85UBM,,德邦物流(旧宫营业部),,070500,,116.444417355314,39.7908189273604,10,110115,0,5916535600,J50F003020_261076,,,旧宫,,,0,,,,,,
820723,B0FFGBLAOO,,韵达快运(南环路),,070500,,116.44134930926799,39.7909385256851,10,110115,0,5916535502,J50F003020_536808,,,旧宫,,,0,,,,,,
820855,B000AA1E8J,,威龙国际,,070500,,116.43890279308,39.792885328778794,10,110115,0,5916535501,J50F003020_292305,,,旧宫,,,0,,,,,,
820857,B0FFI037ZX,,北京景明包装物流有限公司,,070500,,116.43834778394199,39.7917445449798,10,110115,0,5916535501,,,,旧宫,,,0,,,,,,
821813,B0FFK1VN04,,速递易,,070500,,116.437977384503,39.8047099029191,10,110115,0,5916536521,,,,旧宫,,,0,,,,,,
821829,B0FFIMJDWQ,B000A9EECI,E栈自提柜,,070500,,116.44003167296002,39.8048731816107,10,110115,0,5916536522,,,,旧宫,,,0,,,,,,
821910,B0FFIVWDOP,B000A9NMBE,中集E栈,,070500,,116.437379559566,39.8016382210495,10,110115,0,5916536511,,,,旧宫,,,0,,,,,,
821969,B0FFJ8S8Q7,,58速运,,070500,,116.44399562594101,39.8045720347435,10,110115,0,5916536620,,,,旧宫,,,0,,,,,,
822552,B000A8X5QC,,德邦物流(宣颐路店),,070500,,116.440664266199,39.811021756653,10,110115,0,5916537512,J50F003020_291544,,,旧宫,,,0,,,,,,
822578,B0FFI73RR5,B0FFFCS23H,丰巢快递柜,,070500,,116.43516652473801,39.8151198897772,10,110115,0,5916537520,,,,旧宫,,,0,,,,,,
822594,B0FFH1IDS6,,圆通速递,,070500,,116.444117297043,39.8094418772647,10,110115,0,5916537600,J50F003020_536027,,,旧宫,,,0,,,,,,
822880,B0FFF5D782,,申通快递(幸福里公寓南),,070500,,116.438028685891,39.826876360217206,10,110105,0,5916539511,,,,小红门,,,0,,,,,,
822881,B0FFF3LEV7,,中通快递(崇文分公司),,070500,,116.436419398779,39.8273348680588,10,110105,0,5916539511,,,,小红门,,,0,,,,,,
822884,B0FFIYVJ77,,韵达快递(木樨园公司大陆分部),,070500,,116.43679316173201,39.827137443495396,10,110105,0,5916539511,,,,小红门,,,0,,,,,,
823838,B0FFHNDF1Y,,北京国通畅捷轿车托运公司,,070500,,116.44336407157499,39.8289701296839,10,110105,0,5916539512,J50F003020_550749,,,小红门,,,0,,,,,,
825161,B0FFJRST0L,,长城利速递,,070500,,116.439641469731,39.8394131119943,10,110105,0,5916630522,,,,小红门,,,0,,,,,,
825162,B0FFK85YVU,,顺丰速运点部,,070500,,116.44028981480801,39.83978715257079,10,110105,0,5916630522,,,,小红门,,,0,,,,,,
825165,B0FFFAHCSG,B0FFG4L66W,顺丰速运中海城营业部,,070500,,116.443455796148,39.8407415299978,10,110105,0,5916631502,J50F002020_360236,,,小红门,,,0,,,,,3.0,20.0
825170,B0FFFAHGQT,B0FFF8XC08,中铁物流(肖村桥营业部),,070500,,116.440415242118,39.838558437839104,10,110105,0,5916630522,J50F002020_463440,,,小红门,,,0,,,,,,
825198,B000A8WC3F,,世茂通国际快递,,070500,,116.444356955496,39.8403661730993,10,110105,0,5916631600,J50F002020_666411,,,小红门,,,0,,,,,3.0,
825202,B0FFH5QB9Y,B0FFF8OIHR,菜鸟驿站(成寿寺路国安社区东铁匠营店),,070500,,116.44149513615601,39.8423450163305,10,110105,0,5916631502,,,,小红门,,,0,,,,,,
825217,B0FFIK5PA9,,兄弟速运公司,,070500,,116.44123237852,39.8437264853443,10,110105,0,5916631512,,,,小红门,,,0,,,,,,
825226,B0FFHCEKRF,B0FFG96MRJ,社区驿站E站,,070500,,116.441828710808,39.8436905036654,10,110105,0,5916631512,,,,小红门,,,0,,,,,,
825235,B0FFH5QDI5,,菜鸟驿站(成寿寺香克林小区比奇多超市),,070500,,116.441280197103,39.8380929176094,10,110105,0,5916630522,,,,小红门,,,0,,,,,,
825268,B0FFHMAME0,,养乐多小红门家庭配送中心,,070500,,116.442294726081,39.8439642907842,10,110105,0,5916631512,J50F002020_666461,,,小红门,,,0,,,,,,
825275,B0FFJ3FZ3W,,中邮速递易智能柜,,070500,,116.442872038997,39.8439852972529,10,110105,0,5916631512,,,,小红门,,,0,,,,,,
826064,B000A85R1U,,德邦(成寿寺路),,070500,,116.44059966464,39.846291266856106,10,110105,0,5916631522,J50F002020_476203,,,小红门,,,0,,,,,,
826067,B0FFGH4H6C,,京东北京肖村配送站,,070500,,116.439317639214,39.8484420343106,10,110106,0,5916631521,,,,成寿寺社区,,,0,,,,,,
826068,B0FFI7TXMV,,丰巢快递,,070500,,116.439265499518,39.848674936312,10,110106,0,5916632501,,,,成寿寺社区,,,0,,,,,,
826089,B0FFHW36KW,B0FFF8HR6E,快递驿站,,070500,,116.435798313466,39.8500335103124,10,110106,0,5916632501,,,,成寿寺社区,,,0,,,,,,
826092,B0FFJRW33G,,北京市丰台区智能快运服务中心,,070500,,116.440350947627,39.847684769882896,10,110106,0,5916631522,,,,小红门,,,0,,,,,,
826170,B0FFJDW0SP,B000A9UZ1P,工作配送,,070500,,116.433934378027,39.8454951144182,10,110106,0,5916631510,,,,成寿寺社区,,,0,,,,,,
827136,B0FFK22U0F,,速递易,,070500,,116.437269106273,39.85876521634779,10,110106,0,5916633501,,,,方庄,,,0,,,,,,
